negativo;buen tard problem wifi
negativo;buen tard favor solicit reparacion servici lluvi pas cabl senial
negativo;buen tard activ plan dobl gig
negativo;buen tard interes contrat servici internet fibr optic especif plan mb busc pagin instalacion aparec ayud
negativo;buen tard necesit info plan tv
negativo;buen tard escribi
negativo;buen tard numer atencion client urg
negativo;buen esper mint diosit castig mient bye
negativo;buen mil graci
positivo;buen cancel internet cas telefoni fij
negativo;buen anoch mensaj sms espos suscripcion fox ctvs diari respond cas contrari activahast quier gan diner oper buen val atad
negativo;buen igual
negativo;buen ayud favor line suspend mes mal reci envi mensaj dic reactiv trat llam sal ton numer 
negativo;buen activ punt orquid servici tv internet telefon llev seman esper instalacion
negativo;buen servici internet tv telf convencional zon sant cecili favor solucion
negativo;burn tard srs uds ofrec servici mand chips servientreg domicili
negativo;mam plan internet
negativo;caballer recib llam brind solucion noch problem recurrent pierd line telefon internet senial intermitent
negativo;cabez jur val juev pus recarg acredit acab activ paquet acredit jur val progres val hart
negativo;llam call cent servici hog cambi hor restablec servici pm pm pm
negativo;llam numer pid envi dat intern hic mes vist perd
negativo;loc
negativo;perd credibil cogi senial carreter cog senial via aloag sto doming
negativo;pesim servici invent cos cobr gan
negativo;chuch quier cambi jod llam rat
negativo;costumbr pesim servici acab servici tv internet telefon deberi sancion empres
negativo;activ dat meg 
negativo;debit tarjet credit sig servici llam call cent ayud
negativo;empres suspend sal llam plan sig cobr utiliz plan envi list client perjudic
negativo;habilit servici graci
negativo;dej llam line fastidi pas oper
negativo;par avis quier servici malis lleg mensaj engani client facil toc ok cancel manual ayudam par favor
negativo;sal aca
negativo;servici decepcion cobr atend client problem telefon sirv sal notificacion
negativo;compr paquet facebook instagram recarg funcion favor activenl devuelv diner
negativo;pesim servici tv cabl ultim mal ide cambi oper internet tv
positivo;tecnologi huawei control dat pais prohib vent equip
negativo;clarid empres concuerd promocion habl cabl mentir rob practic
negativo;respet servici music vv
negativo;uds experient vid jam resolv problem sufri agresion maltrat oficin quis incaut telefon reclam just jam indegniz
negativo;contactens
negativo;contrat plan ilimit acab sald llam expres inconform solicit explicacion
positivo;cordial salud distint empres explic kb sub mand fot cog graduacion repit ani dejens hvds graci 
positivo;correct graci revis
positivo;cost favor
negativo;definicion fidel uds obsequi gig line postpag ani mensaj lleg deberi tom premi fidel
negativo;inventari mat pro 
negativo;xs max 
negativo;put dec interes put plan huev sali putobservici val verg piens volv dej jod put vid contest numer call cent llam
negativo;cuest plaz mensual pagari dur promocion
negativo;cuest samsung
negativo;sal
negativo;pesim servici line llam dani zon solucion cos seman solucion cambi proveedor
negativo;form av simon boliv quit ciud ibarr uds map clar defin cobertur dej are cobertur pid hag correspond uds buen
negativo;esper devuelv econom servici error
negativo;piens gent besti cre sup promocion dolar tv
negativo;dej llam ofrec plan put hart entiend prefier unir vas piol cambi oper
negativo;dej llam
negativo;dejenm dec servici mal cambi companii cnt movist 
negativo;car vendri pag tv tamani sal veo promocion
negativo;pesim servici
negativo;diciembr esper instalacion decodif adicional lleg indic contest llam numer llam lleg proced cerr play cambi oper
negativo;deseari servici portatil lugar ciudad principal play haciend senial
negativo;dese comunic serv client termin mensaj grab segur cort llam 
negativo;visit tecnic call cent desastr pesim servici
negativo;disculp ayud favor
negativo;
negativo;adquir servici
negativo;efectu pag servici fij hasta hor conect pas resolv problem
negativo;cajer billet quer recuper chip atencion personal inmediat pas diner esper devuelv riocentr sur
positivo;cost
negativo;dobl debit cuent client error solucion client porq doct cac quej acept corrij error devuelvanm diner cobr erron
negativo;internet pesim llam sal
negativo;internet fall
negativo;internet mal
negativo;regal recib llam ofrec servici 
negativo;servici client person edad quicentr quit
negativo;servici internet llam veni conect decodif lleg delicadez llam avis veni porqueri quier qued ani servici asco
negativo;servici ecuador
negativo;servici mes fall
negativo;problem rout tv cabl pers llev serviciocu arregl inconvenienteporfavor
negativo;sig resuelv problem
negativo;regal perfect abran band movil total
negativo;tem veng reclam servici lent intermitent cae dej servici pag vin senior cas verific result servici 
negativo;empiec transparent informacion ofrec consumidor cost mensual servici roaming real imp publlic engani suari clarid cost real complet servici contrat favor ab edwin lucer
negativo;empiez lluvi empiez fall servici fij 
positivo;cambi plan dolar pen gbquis deb dej uds irme movi xq ofrec gb pag udsagradeceri inform deb
negativo;sector kennedy nort senial internet seman intermitent servici favor ayud
negativo;
positivo;luqu esmerald rob cabl telefoni internet noch pus soldadur tap personal indentific port credencial forz tap nuev
negativo;septiembr cancel contrat plan telefon uds cambi resident mes sig debit plan dios tip empres dej debit diner
negativo;seri pas supon conveni cuot cobr debit plan debit cuot conveni cojud pag pag
negativo;provinci oro servici buen pasaj buen verifiqu
negativo;viaj guayaquil senial absolut llam naveg reci lleg camin senial
negativo;entiend contrat realiz manten solucion problem conexion qued mal pesim servici internet mes contrat perfect tip problem
negativo;explicam ray lleg spam public tercer corre cre exclus envi facturasy corre client
positivo;acab sorteoy elig tont reality
negativo;regal canal
negativo;envi
negativo;envi favor verific
negativo;madrug evident molest servici internet wifi ineficient
positivo;sig pagin oficial twitt brind informacion acerc requer 
negativo;impresion val tant verg servici internet pag siqu hor jug onlin tranquil
negativo;increibl servici llam oper servici client aparec contest dic realiz maldit manten hor senior tip servici dand deberi demand
negativo;internet fij
positivo;oficin
negativo;respuest ambigu respond direct favor servici sim milti sim
negativo;contestacion robot pon atiend escribi lleg tiend hor cas mal atencion
negativo;escrib mensaj intern sirvi mismasn devuelv pesim servici atropell client mund trag diner
negativo;cevich restaur mmmmmmmm deli 
negativo;problem quier recib llam interes servici uds graci
negativo;numer favor par llamader
negativo;telefon prohib eeuu comercializ restriccion
positivo;inclu plan
negativo;especifiqu especific pag mensual mensual etern mes especific asum pag incurr public engani decid adquir
negativo;esper recuper diner internet cabl
negativo;empres atencion client cre adquir equip conform pag desgraci
positivo;avis pesim red funccion pm am noch 
negativo;estim buen necesit ayud dese desactiv vide indic respond numer
negativo;estim buen noch solicit devolucion diner debit suspendi plan diciembr sig debit
positivo;estim cost plan mbps
negativo;estim envi dm
negativo;estim ayud consult servici
negativo;estim serivici internet sector facs llam sal llam
negativo;estim ofert mejor plan portabil cambi prepag pospag analizar cambi oper manteng plan uds tarif ofrec meg total inferior plan
negativo;estim pas internet lent seman funcion normal
negativo;estim ciud piniasel oro pesim servici telecomunicacion llam recib ped favor tom accion asunt graci
positivo;pas
negativo;mijin ani line plan graci orepaguit competent bast senial pesim
negativo;esper llam cambi oper
negativo;pens seri pas pendient red social quej mal servici
negativo;tom decision cambi proveedor internet
negativo;glori ascenci gan trascendental
negativo;fall servici internet fij conexion minut
positivo;feliz navid 
negativo;fibr caj central divid sal coaxial cas
negativo;fij
negativo;gent esper modul vaci atiend
negativo;gig ilimit gig
positivo;graci
positivo;graci
negativo;graci pesim servici cas elimin
negativo;graci regal nav internet line sirv co taft servici client regres servici inmediat cre pag diari servici cort quier
negativo;graci atencionper sient engani estaf lament toc suspend plan actualiz atencedent historial ani line postp desgraci
negativo;graci respuest companii import prestigi respet derech privac ciudadan client numer priv
negativo;graci llam pregunt problem qued iban instal codif cas requer atend doming
positivo;graci
positivo;graci escrib
negativo;graci esper veng aca ciud puy zon aledani via senial mal
negativo;gratis irme mal servici quer ani tocari pag instalacion car castig dobl
negativo;mes mal iban mejor
negativo;reanud acos telefonicosincumpl ley
negativo;internet pesim servici seri
negativo;segu llam lin den solucion problem internet solucion pesim servici llam anul solucion 
negativo;internet cas horribl necesit solucion llev internet llam
negativo;hor habl algui servici client pag mensual internet porqueri
negativo;problem red llam
positivo;escuch marc acerc siti graci
positivo;hol lleg msj
positivo;hol buen noch adquir plan pose
positivo;hol buen noch ayud
positivo;hol dese minut ldi dispon pais llam
negativo;hol internet fij present problem intermitent favor ayud
positivo;hol quier informacion tv smarphon ps pro
positivo;hol quis informacion favor
positivo;hol registr onlin via telefon codig imei
positivo;hol necesit activ chip pid cedul ecuador extranjer graci
positivo;hol necesit informacion internet oficin
negativo;holaa funcion telefon wiffi
positivo;hor
negativo;inclu click opcion pasatiemp carg factur
negativo;increibl sigl xxi meg asco
negativo;incumpl recib llam tecnic minut lleg apareci servici val vay cuent cobr servici
negativo;indign mal servici
negativo;inoper har mal public
positivo;interes revis
negativo;jajaj graciasy pas
negativo;jajajaj
negativo;jajajaj
negativo;jajajajaj mal reputacion 
negativo;jajajajaj 
positivo;jorg enriqu puent vill 
positivo;burocraci ineficient sector public sector piv
negativo;vain pesim servici
negativo;nini carit
negativo;ofret roaming fronter fars contrat plan activ servici viaj contact call cent verific sorpres suficient punt valid servici pur engani
negativo;plen cabez gat sac huevadahail
negativo;senial part pesim
negativo;solucion supervis pareceri trabaj favor atend deb esper
negativo;acab minut esper comuniqu den solucion
negativo;invit revis grabacion llam hech num term pid favor dese servici mins vuelv llam line ofrec invit revis grabacion not cambi
negativo;acab envi msj intern esper verifiqu
negativo;agradeceri dej llam part clash royal graci
